FID,ADDRESS,CITY,STATE,ZIP,COUNTY,LATITUDE,LONGITUDE
2001,1015 MEDICAL CENTER PARKWAY,SELMA,AL,36701,DALLAS,32.42946521,-87.05597305
2002,751 DERBY DRIVE,YORK,AL,36925,SUMTER,32.49199422,-88.29552376
2003,1600 DIAMOND AVENUE,ONAWA,IA,51040,MONONA,42.02553074,-96.10639559999998
2004,100 MEDICAL CENTER DR,SPRINGFIELD,OH,45504,CLARK,39.92875006,-83.81676918
2005,4199 MILL POND DRIVE,HIGHLAND HILLS,OH,44122,CUYAHOGA,41.45039094,-81.52228096
2006,18901 LAKE SHORE BOULEVARD,EUCLID,OH,44119,CUYAHOGA,41.59889405,-81.54877752
2007,208 N COLUMBUS ST,HICKSVILLE,OH,43526,DEFIANCE,41.30178603,-84.7558964
2008,7333 SMITH'S MILL ROAD,NEW ALBANY,OH,43054,FRANKLIN,40.08643247,-82.79019974
2009,500 SOUTH CLEVELAND AVENUE,WESTERVILLE,OH,43081,FRANKLIN,40.11480983,-82.94670491
2010,900 EIGHTH AVENUE,FORT WORTH,TX,76104,TARRANT,32.73566902,-97.34527531
2011,2720 STONE PARK BOULEVARD,SIOUX CITY,IA,51104,WOODBURY,42.51945017,-96.40594202
2012,727 NORTH BEERS STREET,HOLMDEL,NJ,7733,MONMOUTH,40.40516141,-74.19168432
2013,600 NORTH UNION AVENUE,NEW BRAUNFELS,TX,78130,COMAL,29.71535513,-98.12308758
2014,405 WEST COUNTRY CLUB ROAD,ROSWELL,NM,88201,CHAVES,33.42430326,-104.5285765
2015,1205 NORTH MISSOURI ST,MACON,MO,63552,MACON,39.74803013,-92.4685423
2016,151 WEST 200 NORTH,VERNAL,UT,84078,UINTAH,40.45779908,-109.5315848
2017,1801 HICKMAN ROAD,DES MOINES,IA,50314,POLK,41.61661602,-93.6417745
2018,1818 48TH STREET,DES MOINES,IA,50310,POLK,41.61073277,-93.68345522
2019,500 GALLETTI WAY,SPARKS,NV,89431,WASHOE,39.52904382,-119.77713500000002
2020,5900 WEST ROCHELLE AVENUE,LAS VEGAS,NV,89103,CLARK,36.11175226,-115.2216381
2021,102 EAST LAKE MEAD PARKWAY,HENDERSON,NV,89015,CLARK,36.03866201,-114.98490729999999
2022,1227 EAST RUSHOLME STREET,DAVENPORT,IA,52803,SCOTT,41.54216797,-90.5572574
2023,1200 NORTH 7TH STREET,CHARITON,IA,50049,LUCAS,41.02767377,-93.30170615
2024,800 W 9TH ST,JASPER,IN,47546,DUBOIS,38.39501217,-86.94122941
2025,1850 WESLEY RD,AUBURN,IN,46706,DEKALB,41.37095605,-85.02995385
2026,2101 E DUBOIS DR,WARSAW,IN,46580,KOSCIUSKO,41.24834382,-85.82884424
2027,898 E MAIN ST,GREENWOOD,IN,46143,JOHNSON,39.61567787,-86.08641364
2028,3100 N TENAYA WAY,LAS VEGAS,NV,89128,CLARK,36.21585229,-115.24910700000001
2029,2000 SIXTH STREET,CANTON,OH,44710,STARK,40.79624823,-81.40402959
2030,8075 N SHADELAND AVE,INDIANAPOLIS,IN,46250,MARION,39.90182884,-86.04468184
2031,102 MAJOR ALLEN STREET,MARTIN,SD,57551,BENNETT,43.16975367,-101.73072540000001
2032,601 EAST 7TH STREET,PLATTE,SD,57369,CHARLES MIX,43.38464768,-98.83615644
2033,711 GREEN RD,MADISON,IN,47250,JEFFERSON,38.74606151,-85.40199292
2034,34 MAPLE ST,NORWALK,CT,6856,FAIRFIELD,41.11159665,-73.42262363
2035,"50 HOSPITAL HILL ROAD, PO BOX 789",SHARON,CT,6069,LITCHFIELD,41.88054263,-73.48173833
2036,300 WEST 5TH STREET,MILLER,SD,57362,HAND,44.52005412,-98.99228219
2037,1240 EAST NINTH STREET,RENO,NV,89512,WASHOE,39.53787139,-119.79740290000001
2038,508 SOUTH CHURCH STREET,MOUNT PLEASANT,PA,15666,WESTMORELAND,40.14516,-79.549296
2039,2375 EAST PRATER WAY,SPARKS,NV,89434,WASHOE,39.5410675,-119.69739650000001
2040,400 - 4TH AVE NW,SLEEPY EYE,MN,56085,BROWN,44.29951091,-94.72860443
2041,225 PENN AVENUE,PITTSBURGH,PA,15221,ALLEGHENY,40.446735,-79.891752
2042,ONE HOSPITAL DRIVE,CLARION,PA,16214,CLARION,41.191989,-79.397664
2043,700 EAST NORWEGIAN STREET,POTTSVILLE,PA,17901,SCHUYLKILL,40.690876,-76.18824000000001
2044,111 NORTH 49TH STREET,PHILADELPHIA,PA,19139,PHILADELPHIA,39.96100855,-75.21781989
2045,7600 CENTRAL AVENUE,PHILADELPHIA,PA,19111,PHILADELPHIA,40.07069916,-75.08783268
2046,501 SOUTH 54TH STREET,PHILADELPHIA,PA,19143,PHILADELPHIA,39.95169918,-75.22955434
2047,"100 HOSPITAL AVENUE, PO BOX 447",DUBOIS,PA,15801,CLEARFIELD,41.1150182,-78.77522539
2048,600 W 12TH ST,IMPERIAL,NE,69033,CHASE,40.52412928,-101.6506653
2049,2910 BETTEN DR,CRETE,NE,68333,SALINE,40.64063773,-96.93554613
2050,1200 PROVIDENCE RD,WAYNE,NE,68787,WAYNE,42.241919200000005,-97.00923093
2051,2525 GLENN HENDREN DR.,LIBERTY,MO,64068,CLAY,39.27450552,-94.42410418
2052,ONE HOSPITAL DRIVE,LEWISBURG,PA,17837,UNION,40.979735,-76.88662
2053,575 NORTH RIVER STREET,WILKES-BARRE,PA,18764,LUZERNE,41.25869143,-75.86706367
2054,4815 TILGHMAN STREET,ALLENTOWN,PA,18104,LEHIGH,40.59049118,-75.56334795
2055,850 SOUTH 5TH STREET,ALLENTOWN,PA,18103,LEHIGH,40.59260848,-75.46385535
2056,4200 HOSPITAL ROAD,COAL TOWNSHIP,PA,17866,NORTHUMBERLAND,40.80586668,-76.57050497
2057,1648 HUNTINGDON PIKE,MEADOWBROOK,PA,19046,MONTGOMERY,40.10958307,-75.08232261
2058,1600 EAST HIGH STREET,POTTSTOWN,PA,19464,MONTGOMERY,40.242616999999996,-75.612217
2059,2701 DEKALB PIKE,NORRISTOWN,PA,19401,MONTGOMERY,40.13983993,-75.31590225
2060,1200 OLD YORK ROAD,ABINGTON,PA,19001,MONTGOMERY,40.11889495,-75.12099897
2061,"475 MORGAN HIGHWAY, PO BOX 1103",SCRANTON,PA,18501,LACKAWANNA,41.4545112,-75.67772002
2062,1100 GRAMPIAN BOULEVARD,WILLIAMSPORT,PA,17701,LYCOMING,41.260040999999994,-76.984769
2063,4545 NORTH HUNT HIGHWAY,FLORENCE,AZ,85132,PINAL,33.07313487,-111.48568870000001
2064,2200 H ST,FAIRBURY,NE,68352,JEFFERSON,40.15554652,-97.17500391
2065,2200 MARKET ST,CHARLESTOWN,IN,47111,CLARK,38.47393774,-85.67003676
2066,215 SOUTH POWER ROAD,MESA,AZ,85206,MARICOPA,33.41188487,-111.6819123
2067,39580 S. LAGO DEL ORO PRKWY,TUCSON,AZ,85739,PIMA,32.51677517,-110.88730020000001
2068,503 NORTH 21ST STREET,CAMP HILL,PA,17011,CUMBERLAND,40.254072,-76.92195012
2069,501 NORTH LANSDOWNE AVENUE,DREXEL HILL,PA,19026,DELAWARE,39.954758,-75.283604
2070,1645 WEST 8TH STREET,ERIE,PA,16505,ERIE,42.113052,-80.120058
2071,114 WHITWELL STREET,QUINCY,MA,2169,NORFOLK,42.2509,-71.0138
2072,7970 W JEFFERSON BLVD,FORT WAYNE,IN,46804,ALLEN,41.04279027,-85.24821219
2073,2174 WEST OAK AVENUE,DOUGLAS,AZ,85607,COCHISE,31.36458886,-109.59511359999999
2074,616 E 13TH ST,WINAMAC,IN,46996,PULASKI,41.05626757,-86.59599849
2075,211 PARK STREET,ATTLEBORO,MA,2703,BRISTOL,41.942,-71.2748
2076,88 WASHINGTON STREET,TAUNTON,MA,2780,BRISTOL,41.9062,-71.0945
2077,7500 STATE ROAD,CINCINNATI,OH,45255,HAMILTON,39.08568551,-84.34890293
2078,795 MIDDLE STREET,FALL RIVER,MA,2721,BRISTOL,41.6926,-71.1637
2079,29 LEWIS AVENUE,GREAT BARRINGTON,MA,1230,BERKSHIRE,42.1911,-73.3719
2080,100 TER HEUN DRIVE,FALMOUTH,MA,2540,BARNSTABLE,41.5642,-70.6223
2081,2500 BERNVILLE RD,READING,PA,19605,BERKS,40.37514586,-75.97818271
2082,7300 NORTH 99TH AVENUE,GLENDALE,AZ,85305,MARICOPA,33.54242652,-112.27553190000002
2083,275 GUTHRIE DRIVE,TROY,PA,16947,BRADFORD,41.79361105,-76.79429025
2084,57 PROSPECT STREET,NANTUCKET,MA,2554,NANTUCKET,41.2752,-70.1008
2085,PO BOX 548,SELLS,AZ,85634,PIMA,32.10752463,-110.98118249999999
2086,1221 E MCPHERSON AVENUE,NASHVILLE,GA,31639,BERRIEN,31.20307104,-83.23870728
2087,911 N SHELBY ST,SALEM,IN,47167,WASHINGTON,38.61326883,-86.10707912
2088,1500 S LAKE PARK AVE,HOBART,IN,46342,LAKE,41.51274915,-87.26079150000001
2089,833 PARK EAST BLVD,LAFAYETTE,IN,47905,TIPPECANOE,40.4066718,-86.82744646
2090,616 19TH STREET,COLUMBUS,GA,31901,MUSCOGEE,32.48010887,-84.98509377
2091,616 19TH STREET,COLUMBUS,GA,31901,MUSCOGEE,32.48021093,-84.98461848
2092,14200 WEST CELEBRATE LIFE WAY,GOODYEAR,AZ,85338,MARICOPA,33.45386358,-112.3644019
2093,329 MAINE STREET,BRUNSWICK,ME,4011,CUMBERLAND,43.89559117,-69.96812006
2094,100 DAWN LANE,WAVERLY,OH,45690,PIKE,39.11633458,-83.0041865
2095,196 RIDGECREST CIRCLE,CLAYTON,GA,30525,RABUN,34.88366763,-83.41469014
2096,11740 COLUMBIA STREET,BLAKELY,GA,39823,EARLY,31.37366986,-84.94601249
2097,2360 ROCKMART HWY,CEDARTOWN,GA,30125,POLK,34.01381687,-85.19627158
2098,1821 CLIFTON ROAD NE,ATLANTA,GA,30329,DEKALB,33.80481896,-84.33117202
2099,1 MEDICAL CENTER DRIVE,BIDDEFORD,ME,4005,YORK,43.47751068,-70.49037774
2100,330 BROOKLINE AVENUE,BOSTON,MA,2215,SUFFOLK,42.3395,-71.1051
2101,2601 FOX RUN PARKWAY,YANKTON,SD,57078,YANKTON,42.90090441,-97.40088833
2102,"HWY 264, MILE MARKER 388",POLACCA,AZ,86042,NAVAJO,35.80210604,-110.42658370000001
2103,HWY 73 MILE POST 342,WHITERIVER,AZ,85941,NAVAJO,33.87657405,-109.95984840000001
2104,818 HARRISON AVENUE,BOSTON,MA,2118,SUFFOLK,42.3347,-71.0732
2105,243 CHARLES STREET,BOSTON,MA,2114,SUFFOLK,42.3629,-71.0701
2106,300 LONGWOOD AVENUE,BOSTON,MA,2115,SUFFOLK,42.3372,-71.1064
2107,275 NICHOLS ROAD,FITCHBURG,MA,1420,WORCESTER,42.5977,-71.806
2108,60 HOSPITAL ROAD,LEOMINSTER,MA,1453,WORCESTER,42.5411,-71.7624
2109,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,42.4605,-71.0609
2110,157 UNION STREET,MARLBOROUGH,MA,1752,MIDDLESEX,42.3553,-71.5546
2111,115 LINCOLN STREET,FRAMINGHAM,MA,1701,MIDDLESEX,42.2852,-71.4186
2112,1316 NORTH 10TH STREET,SPEARFISH,SD,57783,LAWRENCE,44.49779813,-103.855762
2113,85 SOUTH STREET,WARE,MA,1082,HAMPSHIRE,42.2536,-72.2428
2114,600 NORTH SIOUX POINT ROAD,DAKOTA DUNES,SD,57049,UNION,42.50558245,-96.49574565
2115,301 HENRY ST,NORTH VERNON,IN,47265,JENNINGS,39.0102302,-85.64098837
2116,651 CATHEDRAL DRIVE,RAPID CITY,SD,57701,PENNINGTON,44.05868632,-103.2288713
2117,427 GUY PARK AVE,AMSTERDAM,NY,12010,MONTGOMERY,42.95441745,-74.216064
2118,350 POPLAR DRIVE,PETERSBURG,VA,23805,PETERSBURG,37.18733523,-77.35939664
2119,909 EAST SNYDER AVENUE,MONTPELIER,OH,43543,WILLIAMS,41.59013352,-84.59531247
2120,10 FOURTH AVENUE SOUTHEAST,GLENWOOD,MN,56334,POPE,45.64632864,-95.38920231
2121,46 FAIRVIEW AVENUE,SKOWHEGAN,ME,4976,SOMERSET,44.758911100000006,-69.71309439
2122,1305 WEST 18TH STREET,SIOUX FALLS,SD,57105,MINNEHAHA,43.53540197,-96.74322897
2123,1116 WEST MILL STREET,CANNON FALLS,MN,55009,GOODHUE,44.50825159,-92.91643686
2124,913 NW GARDEN VALLEY BLVD,ROSEBURG,OR,97471,DOUGLAS,43.22417056,-123.3671827
2125,120 EAST HOWARD,DRIGGS,ID,83422,TETON,43.72698338,-111.10822209999999
2126,303 NORTH ALLUMBAUGH STREET,BOISE,ID,83704,ADA,43.60707274,-116.26691729999999
2127,600 ROE AVE,ELMIRA,NY,14905,CHEMUNG,42.10014942,-76.82775987
2128,267 NORTH CANYON DRIVE,GOODING,ID,83330,GOODING,42.92099545,-114.70965749999999
2129,1202 EAST LOCUST STREET,EMMETT,ID,83617,GEM,43.87997922,-116.48490290000001
2130,44 NORTH FIRST EAST STREET,PRESTON,ID,83263,FRANKLIN,42.09765063,-111.87297679999999
2131,320 HOSPITAL DRIVE,MARTINSVILLE,VA,24115,MARTINSVILLE,36.69924359,-79.86718047
2132,100 SENTARA CIRCLE,WILLIAMSBURG,VA,23188,YORK,37.33632098,-76.7408918
2133,1 TITUS PL,WALTON,NY,13856,DELAWARE,42.16427479,-75.12871763
2134,2501 PARKERS LANE,ALEXANDRIA,VA,22306,FAIRFAX,38.73973007,-77.07704609999999
2135,618 HOSPITAL ROAD,TAPPAHANNOCK,VA,22560,ESSEX,37.90124598,-76.87887582
2136,5001 E. PATRICK HENRY HIGHWAY,BURKEVILLE,VA,23922,NOTTOWAY,37.1923042,-78.17509638
2137,"809 TURNPIKE AVENUE, PO BOX 992",CLEARFIELD,PA,16830,CLEARFIELD,41.032896,-78.449504
2138,650 NUCKOLLS ROAD,BOLIVAR,TN,38008,HARDEMAN,35.26757249,-88.99929239
2139,1355 RICHMOND RD,STAUNTON,VA,22401,STAUNTON,38.13184581,-79.03533052
2140,258 N RON MCNAIR BLVD,LAKE CITY,SC,29560,FLORENCE,33.88069159,-79.76043781
2141,500 NELSON BLVD,KINGSTREE,SC,29556,WILLIAMSBURG,33.66001829,-79.81860009
2142,811 REYNOLDS RD,BARNWELL,SC,29812,BARNWELL,33.25550556,-81.36131629
2143,3500 HWY 17 N,MOUNT PLEASANT,SC,29466,CHARLESTON,32.87782931,-79.76913142
2144,295 MIDLAND PKWY,SUMMERVILLE,SC,29485,DORCHESTER,32.96587788,-80.15760709
2145,2435 FOREST DR,COLUMBIA,SC,29204,RICHLAND,34.01416314,-81.01353556
2146,1200 HOSPITAL DRIVE,MT PLEASANT,SC,29401,CHARLESTON,32.81490163,-79.85571638
2147,2700 E PHILLIPS RD,GREER,SC,29650,GREENVILLE,34.86485712,-82.22915798
2148,1530 N LIMESTONE ST,GAFFNEY,SC,29340,CHEROKEE,35.08987929999999,-81.63437267
2149,175 PATEWOOD DR,GREENVILLE,SC,29615,GREENVILLE,34.85151346,-82.32760809
2150,ONE ELIZABETH PLACE,DAYTON,OH,45408,MONTGOMERY,39.74701760000001,-84.1992581
2151,1530 PKWY,GREENWOOD,SC,29646,GREENWOOD,34.16941166,-82.15679536
2152,900 COLLEGE AVE WEST,LADYSMITH,WI,54848,RUSK,45.45466867,-91.11004987
2153,2929 WOODLAND PARK DRIVE,HOUSTON,TX,77082,HARRIS,29.73245015,-95.57998472
2154,711 CHESTERFIELD HWY,CHERAW,SC,29520,CHESTERFIELD,34.69457605,-79.91975371
2155,216 SUNSET PLACE,NEILLSVILLE,WI,54456,CLARK,44.55788671,-90.60787494
2156,1501 THOMPSON ST,BLOOMER,WI,54724,CHIPPEWA,45.10167721,-91.50148325
2157,1 AKRON GENERAL AVENUE,AKRON,OH,44307,SUMMIT,41.07812317,-81.53139677
2158,"13025 8TH ST, PO BOX 70",OSSEO,WI,54758,TREMPEALEAU,44.57796683,-91.21317702
2159,100 MCGREGOR STREET,MANCHESTER,NH,3102,HILLSBOROUGH,42.99156518,-71.4743109
2160,901 WEST HAMILTON,OLNEY,TX,76374,YOUNG,33.36936482,-98.76430459
2161,2701 U.S. HWY. 271 NORTH,PITTSBURG,TX,75686,CAMP,33.03304598,-94.95905399
2162,1222 E WOODLAND AVE,BARRON,WI,54812,BARRON,45.39740962,-91.83952609
2163,1700 BRAZOS STREET,ROCKDALE,TX,76567,MILAM,30.65097889,-97.02066652
2164,800 PENNSYLVANIA AVE,CHARLESTON,WV,25302,KANAWHA,38.35905561,-81.63804068
2165,540 JETT DRIVE,JACKSON,KY,41339,BREATHITT,37.56588727,-83.36962064
2166,600 E 1ST ST,SPRING VALLEY,IL,61362,BUREAU,41.32874283,-89.19311721
2167,1011 OLD HWY 60,HARDINSBURG,KY,40143,BRECKINRIDGE,37.76657014,-86.44039045
2168,1625 NASHVILLE STREET,RUSSELLVILLE,KY,42276,LOGAN,36.81571001,-86.88150163
2169,85 NORTH GRAND AVENUE,FT. THOMAS,KY,41075,CAMPBELL,39.07866072,-84.46767751
2170,2501 KENTUCKY AVENUE,PADUCAH,KY,42003,MCCRACKEN,37.07375938,-88.62659719
2171,2875 WEST 19TH STREET,CHICAGO,IL,60623,COOK,41.85521453,-87.69827696
2172,303 N W 11TH STREET,FAIRFIELD,IL,62837,WAYNE,38.38124819,-88.37526611
2173,1000 RUSH DRIVE,SALIDA,CO,81201,CHAFFEE,38.54321241,-106.00884679999999
2174,3015 N. BALLAS RD.,ST. LOUIS,MO,63131,ST LOUIS,38.63655771,-90.44624942
2175,400 N. PEPPER AVENUE,COLTON,CA,92324,SAN BERNARDINO,34.07398951,-117.3510049
2176,1760 WEST 16TH STREET,SAN BERNARDINO,CA,92411,SAN BERNARDINO,34.12937191,-117.32545959999999
2177,41870 GARSTIN DRIVE,BIG BEAR LAKE,CA,92315,SAN BERNARDINO,34.24640075,-116.88820759999999
2178,5353 G STREET,CHINO,CA,91710,SAN BERNARDINO,34.00908313,-117.68799399999999
2179,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,34.26541221,-117.16829540000002
2180,3102 E. HIGHLAND AVENUE,PATTON,CA,92369,SAN BERNARDINO,34.13810098,-117.2175824
2181,555 E. VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,33.12508512,-117.07529469999999
2182,1010 MURRAY STREET,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,35.29179679,-120.6660507
2183,401 ROLLING OAKS DRIVE,THOUSAND OAKS,CA,91361,VENTURA,34.17486097,-118.8693842
2184,700 THIRD STREET,LOYALTON,CA,96118,SIERRA,39.67952264,-120.24358490000002
2185,2100 NAPA-VALLEJO HIGHWAY,NAPA,CA,94558,NAPA,38.27803987,-122.2670334
2186,286 16TH STREET,BURLINGTON,CO,80807,KIT CARSON,39.303196,-102.270492
2187,1212 NORTH CALIFORNIA,STOCKTON,CA,95202,SAN JOAQUIN,37.96712978,-121.28760159999999
2188,500 WEST HOSPITAL ROAD,FRENCH CAMP,CA,95231,SAN JOAQUIN,37.88672574,-121.28267659999999
2189,2900 EAST DEL MAR BOULEVARD,PASADENA,CA,91107,LOS ANGELES,34.14164966,-118.0909706
2190,4619 ROSEMEAD BOULEVARD,ROSEMEAD,CA,91770,LOS ANGELES,34.08843641,-118.0740155
2191,6060 PARAMOUNT BLVD.,LONG BEACH,CA,90805,LOS ANGELES,33.86508146,-118.15627409999999
2192,1145 W. REDONDO BEACH BLVD.,GARDENA,CA,90247,LOS ANGELES,33.89296488,-118.2947835
2193,150 MEDICAL PLAZA,LOS ANGELES,CA,90095,LOS ANGELES,34.06540386,-118.44658770000001
2194,1711 WEST TEMPLE STREET,LOS ANGELES,CA,90026,LOS ANGELES,34.06966945,-118.2635258
2195,7500 EAST HELLMAN AVENUE,ROSEMEAD,CA,91770,LOS ANGELES,34.06956607,-118.1056884
2196,9080 COLIMA ROAD,WHITTIER,CA,90605,LOS ANGELES,33.95016303,-118.003961
2197,501 EAST LOCUST STREET,LONE PINE,CA,93545,INYO,36.6091002,-118.0579119
2198,4401A UNION STREET,JOHNSTOWN,CO,80534,LARIMER,40.40647595,-104.9713015
2199,700 RIVER DRIVE,FORT BRAGG,CA,95437,MENDOCINO,39.43123374,-123.80088059999999
2200,935-B SPRING STREET,PLACERVILLE,CA,95667,EL DORADO,38.73280885,-120.8020629
2201,3001 SILLECT AVENUE,BAKERSFIELD,CA,93308,KERN,35.38482961,-119.03999640000002
2202,4741 ENGLE ROAD,CARMICHAEL,CA,95608,SACRAMENTO,38.6334945,-121.3545543
2203,8001 BRUCEVILLE ROAD,SACRAMENTO,CA,95823,SACRAMENTO,38.46678028,-121.4171117
2204,111 6TH ST,HUGO,CO,80821,LINCOLN,39.13843589,-103.4737372
2205,1501 S POTOMAC ST,AURORA,CO,80012,ARAPAHOE,39.69006328,-104.8319209
2206,1719 E 19TH AVE,DENVER,CO,80218,DENVER,39.74722099,-104.9667885
2207,11150 US HIGHWAY 49 NORTH,GULFPORT,MS,39503,HARRISON,30.446688,-89.098263
2208,501 FAIRBURN ROAD SW,ATLANTA,GA,30331,FULTON,33.73990563,-84.51218764
2209,GOOSE HOLLOW ROAD,REYNOLDS,GA,31076,TAYLOR,32.54951358,-84.15317465
2210,901 EAST 18TH STREET,TIFTON,GA,31794,TIFT,31.47134618,-83.49143696
2211,960 JOE FRANK HARRIS PARKWAY,CARTERSVILLE,GA,30120,BARTOW,34.20049389,-84.79483359
2212,1000 EAGLES LANDING PARKWAY,STOCKBRIDGE,GA,30281,HENRY,33.51297678,-84.2217832
2213,2151 PEACHFORD ROAD,DUNWOODY,GA,30338,DEKALB,33.92873708,-84.30061446
2214,934 BRIARCLIFF ROAD,ATLANTA,GA,30306,DEKALB,33.78008904,-84.3453322
2215,3073 PANTHERSVILLE ROAD,DECATUR,GA,30034,DEKALB,33.69619223,-84.27410662
2216,310 SOUTH MCCASKEY ROAD,WILLIAMSTON,NC,27892,MARTIN,35.8397907,-77.072254
2217,2725 ENTERPRISE DRIVE,ANDERSON,IN,46013,MADISON,40.03784389,-85.7250539
2218,1017 W 7TH ST,WRAY,CO,80758,YUMA,40.07620337,-102.23499659999999
2219,709 BREEDLOVE DR,MONROE,GA,30655,WALTON,33.78317031,-83.71857923
2220,428 BILTMORE AVE,ASHEVILLE,NC,28801,BUNCOMBE,35.58055669,-82.54999055
2221,2520 N UNIVERSITY AVE,LAFAYETTE,LA,70507,LAFAYETTE,30.27134213,-92.04602044
2222,602 N ACADIA RD,THIBODAUX,LA,70301,LAFOURCHE,29.78159105,-90.80576544
2223,3017 GALLERIA DRIVE,METAIRIE,LA,70809,JEFFERSON,29.99352661,-90.1531215
2224,4200 HOUMA BLVD,METAIRIE,LA,70006,JEFFERSON,30.01303967,-90.18097525
2225,3601 COLISEUM ST,NEW ORLEANS,LA,70115,ORLEANS,29.924908000000002,-90.09313174
2226,333 EAST WORTHEY RD,GONZALES,LA,70737,ASCENSION,30.2251075,-90.91778524
2227,532 JEFFERSON TERRACE STREET,NEW IBERIA,LA,70560,IBERIA,29.99078713,-91.80683946
2228,8166 MAIN ST,HOUMA,LA,70360,TERREBONNE,29.59696051,-90.71392331
2229,1105 KALISTE SALOOM ROAD,LAFAYETTE,LA,71301,RAPIDES,31.31761019,-92.45220362
2230,352 HOSPITAL BOULEVARD,PINEVILLE,LA,71360,RAPIDES,31.32071899,-92.43986103
2231,323 W WALNUT AVE,BASTROP,LA,71220,MOREHOUSE,32.77499427,-91.91735834
2232,501 KEYSER AVE,NATCHITOCHES,LA,71457,NATCHITOCHES,31.75257047,-93.07821982
2233,7435 W TALCOTT AVENUE,CHICAGO,IL,60631,COOK,41.98750029,-87.81354582
2234,165 BEECH SPRINGS RD,JONESBORO,LA,71251,JACKSON,32.25314333,-92.71983274
2235,915 FIRST ST,WINNFIELD,LA,71483,WINN,31.932347600000003,-92.63133540000001
2236,301 W BOUNDARY AVE,WINNFIELD,LA,71483,WINN,31.92450593,-92.64550955
2237,187 NINTH ST,JENA,LA,71342,LA SALLE,31.69407196,-92.15747187
2238,400 MEMPHIS ST,BOGALUSA,LA,70427,WASHINGTON,30.78931277,-89.8604173
2239,1900 S MAIN ST,FRANKLINTON,LA,70438,WASHINGTON,30.83421672,-90.15273148
2240,2202 FALSE RIVER DR,NEW ROADS,LA,70760,POINTE COUPEE,30.68374181,-91.46142261
2241,1 MEDICAL PLAZA PL,MINDEN,LA,71055,WEBSTER,32.61688254,-93.28615635
2242,1700 LINDBERG DR,SLIDELL,LA,70458,ST. TAMMANY,30.27328981,-89.75576743
2243,42570 S AIRPORT RD,HAMMOND,LA,70403,TANGIPAHOA,30.47702898,-90.41299447
2244,52579 HIGHWAY 51 S,INDEPENDENCE,LA,70443,TANGIPAHOA,30.622268800000004,-90.49780203
2245,600 S PINE ST,DERIDDER,LA,70634,BEAUREGARD,30.84156468,-93.28842796
2246,1420 BLANKENSHIP DR,DERIDDER,LA,70634,BEAUREGARD,30.84192093,-93.31166699
2247,8595 UNITED PLAZA BLVD,BATON ROUGE,LA,70809,EAST BATON ROUGE,30.41020698,-91.09499008
2248,6300 MAIN ST,ZACHARY,LA,70791,EAST BATON ROUGE,30.64883064,-91.13757902
2249,5130 MANCUSO LN,BATON ROUGE,LA,70809,EAST BATON ROUGE,30.39738981,-91.10248416
2250,8080 BLUEBONNET BLVD,BATON ROUGE,LA,70810,EAST BATON ROUGE,30.37648988,-91.10085647
2251,1310 HEATHER DR,OPELOUSAS,LA,70570,ST. LANDRY,30.50820845,-92.07286874
2252,539 E PRUDHOMME ST,OPELOUSAS,LA,70570,ST. LANDRY,30.54488807,-92.07528508
2253,539 E PRUDHOMME LN,OPELOUSAS,LA,70570,ST. LANDRY,30.47160362,-92.07948718
2254,815 S PINE ST,VIVIAN,LA,71082,CADDO,32.86384175,-93.98865278
2255,15615 POMERADO ROAD,POWAY,CA,92064,SAN DIEGO,32.99707518,-117.0555514
2256,9300 CAMPUS POINT DRIVE,LA JOLLA,CA,92037,SAN DIEGO,32.87802331,-117.22559890000001
2257,1310 HANNA AVENUE,CORCORAN,CA,93212,KINGS,36.10007945,-119.5639527
2258,1100 LAS TABLAS ROAD,TEMPLETON,CA,93465,SAN LUIS OBISPO,35.55523789,-120.7195884
2259,1625 COLD WATER CREEK DRIVE,WAUKESHA,WI,53188,WAUKESHA,43.02603411,-88.28720890000001
2260,1287 FULTON ROAD,SANTA ROSA,CA,95401,SONOMA,38.45039782,-122.77162620000001
2261,15000 ARNOLD DRIVE,ELDRIDGE,CA,95431,SONOMA,38.34717995,-122.5186989
2262,15400 FOOTHILL BOULEVARD,SAN LEANDRO,CA,94578,ALAMEDA,37.70768456,-122.11871000000001
2263,2800 BENEDICT DRIVE,SAN LEANDRO,CA,94577,ALAMEDA,37.7162326,-122.13056399999999
2264,2000 STADIUM WAY,LOS ANGELES,CA,90026,LOS ANGELES,34.07609658,-118.24836129999998
2265,9542 EAST ARTESIA BOULEVARD,BELLFLOWER,CA,90706,LOS ANGELES,33.87440848,-118.1296078
2266,525 NORTH GARFIELD AVENUE,MONTEREY PARK,CA,91754,LOS ANGELES,34.06816325,-118.12385729999998
2267,1246 WEST 155TH STREET,GARDENA,CA,90247,LOS ANGELES,33.89008644,-118.2974383
2268,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,33.9284015,-118.1588787
2269,4081 EAST OLYMPIC BOULEVARD,LOS ANGELES,CA,90023,LOS ANGELES,34.01934631,-118.1865137
