Random_Location,Min_Distance_From_Acute_Hospital,Is_Medical_Desert,latitude,longitude
"(40.375985484304024, -120.15163593919237)",25.460744,No,40.375985484304024,-120.15163593919237
"(35.990446565657024, -91.95945849200906)",23.827815,No,35.990446565657024,-91.95945849200906
"(33.758080357850595, -93.03933980197667)",17.149486,No,33.758080357850595,-93.03933980197667
"(32.59447400284647, -81.08420046337946)",17.807735,No,32.59447400284647,-81.08420046337946
"(32.97105773797237, -121.07854450360772)",120.75431,Yes,32.97105773797237,-121.07854450360772
"(29.2710786048079, -74.57179835595296)",371.320309,Yes,29.2710786048079,-74.57179835595296
"(39.14866784879423, -106.87340930155908)",35.751902,No,39.14866784879423,-106.87340930155908
"(31.227668181504065, -95.87012792075)",26.358814,No,31.227668181504065,-95.87012792075
"(38.62003046658956, -74.64618477666518)",28.836958,No,38.62003046658956,-74.64618477666518
"(46.513113455912716, -84.83581492643326)",23.167003,No,46.513113455912716,-84.83581492643326
"(45.173348955228064, -80.97303077484631)",121.234044,Yes,45.173348955228064,-80.97303077484631
"(31.54440157666603, -87.70171406906282)",11.218636,No,31.54440157666603,-87.70171406906282
"(31.504849237694962, -106.62229862450093)",19.648816,No,31.504849237694962,-106.62229862450093
"(26.59580125736241, -126.93357925375929)",675.342069,Yes,26.59580125736241,-126.93357925375929
"(42.91533753716924, -112.80400707472697)",9.51594,No,42.91533753716924,-112.80400707472697
"(44.166856451468846, -78.38216229334044)",62.79639,Yes,44.166856451468846,-78.38216229334044
"(46.789672670186114, -112.50239433911128)",27.939101,No,46.789672670186114,-112.50239433911128
"(33.73280602606224, -97.12901731505859)",6.266367,No,33.73280602606224,-97.12901731505859
"(42.04626431024214, -122.70739649029952)",11.056356,No,42.04626431024214,-122.70739649029952
"(38.23238573833762, -100.27760028833987)",25.685809,No,38.23238573833762,-100.27760028833987
"(38.513157227629705, -80.69026410396161)",16.986993,No,38.513157227629705,-80.69026410396161
"(30.188728727233592, -95.32569648815453)",7.752613,No,30.188728727233592,-95.32569648815453
"(40.972943636285635, -128.18455533051824)",212.097984,Yes,40.972943636285635,-128.18455533051824
"(46.82799501210154, -109.41593002761574)",83.350006,Yes,46.82799501210154,-109.41593002761574
"(44.74478064973519, -124.0375436173308)",16.790364,No,44.74478064973519,-124.0375436173308
"(34.00165772876518, -88.30414029567223)",10.037952,No,34.00165772876518,-88.30414029567223
"(31.510826289969728, -92.65044173091954)",17.329261,No,31.510826289969728,-92.65044173091954
"(44.302449930185915, -126.5227555687405)",130.825884,Yes,44.302449930185915,-126.5227555687405
"(26.772537700955652, -77.12849950643094)",180.720628,Yes,26.772537700955652,-77.12849950643094
"(39.29526741903124, -97.66530186455859)",31.99683,No,39.29526741903124,-97.66530186455859
"(45.80873399543157, -122.42976572901577)",12.175825,No,45.80873399543157,-122.42976572901577
"(40.11603914656888, -124.2967626848127)",26.745602,No,40.11603914656888,-124.2967626848127
"(31.985278719680476, -86.73176064941627)",11.877906,No,31.985278719680476,-86.73176064941627
"(39.0605889136863, -86.68685017200126)",7.436019,No,39.0605889136863,-86.68685017200126
"(46.9498627133856, -70.98176310273384)",114.802468,Yes,46.9498627133856,-70.98176310273384
"(26.76321005577072, -94.25945931760403)",172.281843,Yes,26.76321005577072,-94.25945931760403
"(41.03909595883826, -112.32810941248488)",17.728598,No,41.03909595883826,-112.32810941248488
"(36.94619018940904, -76.12919219168883)",7.377857,No,36.94619018940904,-76.12919219168883
"(43.57658928396968, -106.9554439664251)",59.959199,No,43.57658928396968,-106.9554439664251
"(30.378595463685542, -111.91316658588946)",87.175419,Yes,30.378595463685542,-111.91316658588946
"(35.02721429898644, -107.5270805784208)",3.772711,No,35.02721429898644,-107.5270805784208
"(29.666020305312898, -71.77527801195295)",454.488059,Yes,29.666020305312898,-71.77527801195295
"(27.23404906554689, -75.35130450461847)",292.044175,Yes,27.23404906554689,-75.35130450461847
"(40.908403247179535, -86.62281505767919)",16.935674,No,40.908403247179535,-86.62281505767919
"(33.419490661001156, -125.2714978425806)",289.308269,Yes,33.419490661001156,-125.2714978425806
"(32.01237753226762, -70.21963309964609)",411.388705,Yes,32.01237753226762,-70.21963309964609
"(36.782467300667406, -127.67527288642853)",279.155511,Yes,36.782467300667406,-127.67527288642853
"(27.538347315910496, -73.14992755890401)",428.782589,Yes,27.538347315910496,-73.14992755890401
"(40.96741476869509, -109.71504667643086)",36.460098,No,40.96741476869509,-109.71504667643086
"(27.57525477222176, -79.8491662665342)",32.043391,No,27.57525477222176,-79.8491662665342
"(27.64377123729796, -125.41984408315454)",564.861629,Yes,27.64377123729796,-125.41984408315454
"(31.037258194394514, -96.9700804690585)",12.406599,No,31.037258194394514,-96.9700804690585
"(45.0076358183293, -126.69687333250363)",132.373883,Yes,45.0076358183293,-126.69687333250363
"(33.370126240414315, -96.96748625351555)",10.763037,No,33.370126240414315,-96.96748625351555
"(33.93232287191313, -99.18230181226716)",17.360143,No,33.93232287191313,-99.18230181226716
"(30.75303696683722, -113.85214207849103)",140.727968,Yes,30.75303696683722,-113.85214207849103
"(46.21672687725422, -109.64814470342574)",61.68939,Yes,46.21672687725422,-109.64814470342574
"(36.5019076521142, -76.9148170624289)",13.136737,No,36.5019076521142,-76.9148170624289
"(34.811754079709765, -114.87461305254854)",14.689859,No,34.811754079709765,-114.87461305254854
"(45.56475079575278, -81.65437177112489)",93.693264,Yes,45.56475079575278,-81.65437177112489
"(27.76038874011477, -92.50084107324147)",146.674517,Yes,27.76038874011477,-92.50084107324147
"(40.77751429732314, -87.34363988354323)",20.416763,No,40.77751429732314,-87.34363988354323
"(39.064959325775504, -123.49831465363303)",17.001142,No,39.064959325775504,-123.49831465363303
"(30.410261083033156, -83.6200768634109)",12.728927,No,30.410261083033156,-83.6200768634109
"(40.80024549898144, -89.68859101356617)",5.769823,No,40.80024549898144,-89.68859101356617
"(46.35470234912805, -102.0893898513786)",69.678647,Yes,46.35470234912805,-102.0893898513786
"(46.35998520173305, -86.75368655678358)",33.680113,No,46.35998520173305,-86.75368655678358
"(40.943516898652064, -125.97682666940837)",96.733434,Yes,40.943516898652064,-125.97682666940837
"(34.8458540613878, -87.00100672766105)",3.1479,No,34.8458540613878,-87.00100672766105
"(44.72213442111929, -76.90721034851782)",69.331032,Yes,44.72213442111929,-76.90721034851782
"(29.80451433233829, -104.3415556952985)",115.624959,Yes,29.80451433233829,-104.3415556952985
"(41.15024468813799, -125.66909992112727)",83.762212,Yes,41.15024468813799,-125.66909992112727
"(42.883682078222584, -122.11398182232568)",46.642369,No,42.883682078222584,-122.11398182232568
"(30.313379788861273, -79.97857852854239)",84.911333,Yes,30.313379788861273,-79.97857852854239
"(29.59922554036161, -119.44157257024341)",250.91944,Yes,29.59922554036161,-119.44157257024341
"(44.03573876939002, -94.21828773510995)",14.644699,No,44.03573876939002,-94.21828773510995
"(41.232468381149005, -112.75650465922106)",40.860659,No,41.232468381149005,-112.75650465922106
"(43.8192125296839, -93.41484350990058)",11.710352,No,43.8192125296839,-93.41484350990058
"(35.8274088830825, -102.29724418310641)",18.515539,No,35.8274088830825,-102.29724418310641
"(31.54948248438846, -129.4304813605034)",552.940089,Yes,31.54948248438846,-129.4304813605034
"(45.095459001347294, -118.05803582444338)",23.173528,No,45.095459001347294,-118.05803582444338
"(35.149608978315506, -126.442695830744)",272.598623,Yes,35.149608978315506,-126.442695830744
"(46.32352036548161, -118.22399977456169)",18.931101,No,46.32352036548161,-118.22399977456169
"(36.034799385297795, -110.74180043861185)",72.946045,Yes,36.034799385297795,-110.74180043861185
"(35.492040266051305, -108.19922048536566)",14.635351,No,35.492040266051305,-108.19922048536566
"(32.507781078766854, -106.80634823874695)",13.46964,No,32.507781078766854,-106.80634823874695
"(29.06207511921282, -116.45994376906323)",247.308257,Yes,29.06207511921282,-116.45994376906323
"(30.62647097622142, -96.7050809908453)",21.487501,No,30.62647097622142,-96.7050809908453
"(42.35891792987928, -74.78323955095591)",15.355079,No,42.35891792987928,-74.78323955095591
"(30.448872003259936, -79.91622355163332)",89.354441,Yes,30.448872003259936,-79.91622355163332
"(44.1479345197606, -80.292605042952)",93.257546,Yes,44.1479345197606,-80.292605042952
"(32.024964869347556, -81.54301325989053)",22.96916,No,32.024964869347556,-81.54301325989053
"(40.98232103104793, -108.2576720695912)",65.728297,Yes,40.98232103104793,-108.2576720695912
"(34.241128195660664, -121.71613961877321)",77.666504,Yes,34.241128195660664,-121.71613961877321
"(32.45715859024268, -82.60474828229982)",17.662709,No,32.45715859024268,-82.60474828229982
"(27.957590170604483, -109.75705681445027)",233.241319,Yes,27.957590170604483,-109.75705681445027
"(36.119359920573196, -118.97602381270562)",4.531155,No,36.119359920573196,-118.97602381270562
"(40.17040198150139, -101.59588825343008)",29.650118,No,40.17040198150139,-101.59588825343008
"(43.98959099697784, -73.41503156859125)",35.474985,No,43.98959099697784,-73.41503156859125
"(43.36307546128967, -112.17400651835659)",11.775938,No,43.36307546128967,-112.17400651835659
"(37.94022633716026, -88.23830959131232)",21.233271,No,37.94022633716026,-88.23830959131232
"(32.95616471872046, -124.78439142824138)",275.356349,Yes,32.95616471872046,-124.78439142824138
"(26.705992765437614, -129.10651407349036)",750.8852,Yes,26.705992765437614,-129.10651407349036
"(41.24049279960715, -113.97173752750766)",89.868756,Yes,41.24049279960715,-113.97173752750766
"(37.312331152646564, -89.42867351715458)",6.124672,No,37.312331152646564,-89.42867351715458
"(38.052267661669035, -99.35505255797732)",13.83184,No,38.052267661669035,-99.35505255797732
"(43.89180235976957, -94.5758013837472)",18.559036,No,43.89180235976957,-94.5758013837472
"(37.162629126329335, -73.31429520479752)",131.826733,Yes,37.162629126329335,-73.31429520479752
"(31.1179362614254, -80.48064510637442)",59.599941,No,31.1179362614254,-80.48064510637442
"(29.150859412166554, -120.72013133975662)",321.318506,Yes,29.150859412166554,-120.72013133975662
"(38.23643213781592, -90.25019752624874)",8.271387,No,38.23643213781592,-90.25019752624874
"(38.468932464753934, -70.26801963652979)",193.81441,Yes,38.468932464753934,-70.26801963652979
"(30.512949468721622, -120.98978172618848)",249.647395,Yes,30.512949468721622,-120.98978172618848
"(37.78552063782729, -94.58137864817604)",7.233954,No,37.78552063782729,-94.58137864817604
"(40.0129518194952, -117.01474025890631)",43.412221,No,40.0129518194952,-117.01474025890631
"(38.24938184388564, -105.95046259412592)",41.580633,No,38.24938184388564,-105.95046259412592
"(34.436340973073584, -113.40664668918583)",49.539057,No,34.436340973073584,-113.40664668918583
"(42.08285793155097, -70.61861371436926)",9.762158,No,42.08285793155097,-70.61861371436926
"(30.481855494475006, -108.13196177758235)",103.407752,Yes,30.481855494475006,-108.13196177758235
"(44.30356104566759, -118.99119917157688)",65.902231,Yes,44.30356104566759,-118.99119917157688
"(35.48078502442826, -86.61711386059514)",11.062017,No,35.48078502442826,-86.61711386059514
"(26.758123772112494, -90.7970169687164)",188.190332,Yes,26.758123772112494,-90.7970169687164
"(33.728224736409906, -83.44423164490316)",15.259294,No,33.728224736409906,-83.44423164490316
"(38.44643689881045, -121.05833168114418)",16.150683,No,38.44643689881045,-121.05833168114418
"(26.83767457222396, -82.30736504889718)",7.838373,No,26.83767457222396,-82.30736504889718
"(45.92958912929797, -129.35599922791394)",262.20828,Yes,45.92958912929797,-129.35599922791394
"(38.313998991081164, -123.43664961302407)",34.031317,No,38.313998991081164,-123.43664961302407
"(26.757222668128296, -127.48010665202568)",685.38604,Yes,26.757222668128296,-127.48010665202568
"(37.35168151760931, -124.98601058526108)",136.832123,Yes,37.35168151760931,-124.98601058526108
"(46.607949899043234, -118.71152358028857)",34.298637,No,46.607949899043234,-118.71152358028857
"(40.30823093677631, -83.11427733748744)",1.335094,No,40.30823093677631,-83.11427733748744
"(40.11570340171987, -79.56972634773153)",2.302438,No,40.11570340171987,-79.56972634773153
"(28.393441069945, -126.48617887397069)",558.691721,Yes,28.393441069945,-126.48617887397069
"(40.10616099268068, -81.85779787396986)",11.375024,No,40.10616099268068,-81.85779787396986
"(35.64836695952859, -97.09148331977661)",18.396471,No,35.64836695952859,-97.09148331977661
"(44.41363437585096, -120.31265385427011)",26.610247,No,44.41363437585096,-120.31265385427011
"(35.778458278771915, -127.5139215250735)",303.103004,Yes,35.778458278771915,-127.5139215250735
"(28.15217985071137, -100.18171475645084)",31.859988,No,28.15217985071137,-100.18171475645084
"(42.99230355414862, -93.51050171510214)",16.797203,No,42.99230355414862,-93.51050171510214
"(43.874536881651736, -75.01171719536595)",45.487168,No,43.874536881651736,-75.01171719536595
"(27.51485197885115, -109.36394962873817)",263.694591,Yes,27.51485197885115,-109.36394962873817
"(28.62594702004583, -120.36477849486546)",337.7309,Yes,28.62594702004583,-120.36477849486546
"(35.52293800036719, -100.16012184205785)",8.476925,No,35.52293800036719,-100.16012184205785
"(40.13670327418633, -114.94552759393582)",62.899357,Yes,40.13670327418633,-114.94552759393582
"(30.131393606932573, -72.95947740544868)",386.499902,Yes,30.131393606932573,-72.95947740544868
"(30.529556740879276, -108.2344356873439)",96.522444,Yes,30.529556740879276,-108.2344356873439
"(41.50765170891641, -88.36145833668954)",10.130342,No,41.50765170891641,-88.36145833668954
"(46.77556883281252, -84.37148872322)",19.193054,No,46.77556883281252,-84.37148872322
"(34.26491249677635, -84.0055636603119)",9.837324,No,34.26491249677635,-84.0055636603119
"(29.164347410055846, -120.89131528092864)",325.073886,Yes,29.164347410055846,-120.89131528092864
"(29.63094257371776, -113.11737592486381)",174.44663,Yes,29.63094257371776,-113.11737592486381
"(28.229594888417875, -102.18392816949563)",110.306289,Yes,28.229594888417875,-102.18392816949563
"(43.24531418498101, -115.11503345783366)",30.363473,No,43.24531418498101,-115.11503345783366
"(31.859900863508624, -83.90931949563212)",11.056208,No,31.859900863508624,-83.90931949563212
"(37.64884485287329, -114.26088856908075)",13.995477,No,37.64884485287329,-114.26088856908075
"(32.20885410261988, -128.81822631767727)",496.14676,Yes,32.20885410261988,-128.81822631767727
"(39.51912515299399, -70.90455778340524)",122.365998,Yes,39.51912515299399,-70.90455778340524
"(41.363209325353154, -104.64256191589052)",17.825007,No,41.363209325353154,-104.64256191589052
"(44.77777527451673, -94.59751833939173)",12.922188,No,44.77777527451673,-94.59751833939173
"(33.76710252413336, -90.76014380818404)",3.231113,No,33.76710252413336,-90.76014380818404
"(38.20769075199231, -74.2614426929821)",52.44261,No,38.20769075199231,-74.2614426929821
"(41.61284296425234, -79.98508308551823)",8.560258,No,41.61284296425234,-79.98508308551823
"(32.575805812894096, -124.05622246802054)",252.235378,Yes,32.575805812894096,-124.05622246802054
"(32.540031770029806, -85.9007970571454)",0.790319,No,32.540031770029806,-85.9007970571454
"(32.20649920528485, -85.68729115754067)",4.477445,No,32.20649920528485,-85.68729115754067
"(46.285818015241674, -79.14130517985593)",208.056456,Yes,46.285818015241674,-79.14130517985593
"(46.42939660157383, -112.18076147691562)",13.730503,No,46.42939660157383,-112.18076147691562
"(43.02309037503892, -81.62416794635638)",40.883548,No,43.02309037503892,-81.62416794635638
"(32.56284362885273, -91.40756875423526)",9.081152,No,32.56284362885273,-91.40756875423526
"(39.7750608304436, -93.52566452677559)",36.999557,No,39.7750608304436,-93.52566452677559
"(26.546369824394322, -118.5323319806717)",427.286672,Yes,26.546369824394322,-118.5323319806717
"(41.19301547494682, -102.5989804719529)",18.828349,No,41.19301547494682,-102.5989804719529
"(43.76825987204255, -83.11034812864354)",4.596536,No,43.76825987204255,-83.11034812864354
"(33.76791031227544, -126.14886346934648)",308.218257,Yes,33.76791031227544,-126.14886346934648
"(26.722802633320494, -120.98222011345541)",469.118479,Yes,26.722802633320494,-120.98222011345541
"(37.17749284683882, -72.51073182319273)",168.181782,Yes,37.17749284683882,-72.51073182319273
"(41.95151830850226, -117.6914736983806)",67.669742,Yes,41.95151830850226,-117.6914736983806
"(43.2103388696716, -74.35393141660438)",9.642717,No,43.2103388696716,-74.35393141660438
"(44.53229503849602, -106.71060814292281)",23.117258,No,44.53229503849602,-106.71060814292281
"(32.72740479383952, -86.60573819568053)",10.581778,No,32.72740479383952,-86.60573819568053
"(42.29428180790315, -77.23319521454361)",6.000469,No,42.29428180790315,-77.23319521454361
"(41.9955250376329, -115.7243531420506)",75.134728,Yes,41.9955250376329,-115.7243531420506
"(36.66973868712024, -100.13157876036314)",30.991519,No,36.66973868712024,-100.13157876036314
"(31.145889196858327, -75.81392580433608)",231.07077,Yes,31.145889196858327,-75.81392580433608
"(36.624663036897516, -102.4817622168665)",39.598443,No,36.624663036897516,-102.4817622168665
"(29.13525995388789, -71.01349971018662)",511.85277,Yes,29.13525995388789,-71.01349971018662
"(35.97592635907613, -70.92543938966638)",263.007645,Yes,35.97592635907613,-70.92543938966638
"(26.62265443194823, -78.29147219009491)",109.111858,Yes,26.62265443194823,-78.29147219009491
"(40.76306318039332, -96.71731138227518)",2.08146,No,40.76306318039332,-96.71731138227518
"(29.15323721694833, -103.04943577496925)",121.113391,Yes,29.15323721694833,-103.04943577496925
"(29.545338960894153, -107.20770549896389)",158.943513,Yes,29.545338960894153,-107.20770549896389
"(33.13756102627259, -76.47257088965807)",104.751675,Yes,33.13756102627259,-76.47257088965807
"(45.66105497018833, -99.03457301926538)",30.291916,No,45.66105497018833,-99.03457301926538
"(27.393443626223178, -72.6364051225004)",459.339618,Yes,27.393443626223178,-72.6364051225004
"(38.69842204313041, -115.18587486497339)",82.726275,Yes,38.69842204313041,-115.18587486497339
"(27.292286067705877, -90.17913234436033)",149.28028,Yes,27.292286067705877,-90.17913234436033
"(42.678723631363425, -94.04329900870111)",14.946836,No,42.678723631363425,-94.04329900870111
"(30.351449720063385, -97.90500024590177)",4.174413,No,30.351449720063385,-97.90500024590177
"(29.86055279398657, -80.04254561744045)",73.801654,Yes,29.86055279398657,-80.04254561744045
"(30.712444486752695, -90.47828405676891)",2.49051,No,30.712444486752695,-90.47828405676891
"(40.5639933655675, -114.63242231062634)",60.39236,Yes,40.5639933655675,-114.63242231062634
"(38.83825667951176, -95.35160093284144)",11.173862,No,38.83825667951176,-95.35160093284144
"(42.060896112571854, -94.07213344463688)",23.776586,No,42.060896112571854,-94.07213344463688
"(37.837420954906264, -71.578385223351)",186.809152,Yes,37.837420954906264,-71.578385223351
"(33.374517450890465, -86.6426067742802)",5.909251,No,33.374517450890465,-86.6426067742802
"(31.835395967781608, -122.98092686723399)",242.804742,Yes,31.835395967781608,-122.98092686723399
"(26.62572520946169, -70.74746989208242)",575.391909,Yes,26.62572520946169,-70.74746989208242
"(34.93570730975416, -93.4233889036211)",8.425977,No,34.93570730975416,-93.4233889036211
"(34.24793161782988, -102.79925231941381)",27.550564,No,34.24793161782988,-102.79925231941381
"(41.03209251708555, -89.89828203762153)",24.349791,No,41.03209251708555,-89.89828203762153
"(32.17498874978012, -92.79677712303138)",7.022517,No,32.17498874978012,-92.79677712303138
"(37.114274256988296, -127.00404575628917)",236.343642,Yes,37.114274256988296,-127.00404575628917
"(43.433148542386355, -82.11880581273189)",31.625618,No,43.433148542386355,-82.11880581273189
"(33.811135790165196, -84.03418796542141)",4.64039,No,33.811135790165196,-84.03418796542141
"(29.43024991588623, -124.09753377819668)",418.103852,Yes,29.43024991588623,-124.09753377819668
"(28.389957798496162, -104.41652750645918)",196.355962,Yes,28.389957798496162,-104.41652750645918
"(42.28583411377002, -115.16609384289018)",40.177255,No,42.28583411377002,-115.16609384289018
"(39.14194635377852, -98.16616526274942)",35.189419,No,39.14194635377852,-98.16616526274942
"(45.64361167903698, -83.30341904863337)",39.723541,No,45.64361167903698,-83.30341904863337
"(36.79055699152845, -115.78254315185049)",41.951944,No,36.79055699152845,-115.78254315185049
"(31.159176322431126, -83.03579923941489)",12.393078,No,31.159176322431126,-83.03579923941489
"(41.10805530886336, -78.33712257996457)",7.832247,No,41.10805530886336,-78.33712257996457
"(27.06782858132599, -87.21754422766155)",220.575828,Yes,27.06782858132599,-87.21754422766155
"(30.580212060040427, -104.46131654124164)",79.746134,Yes,30.580212060040427,-104.46131654124164
"(28.87249741713509, -112.60709780183524)",196.533789,Yes,28.87249741713509,-112.60709780183524
"(42.68992975328531, -102.37966625525411)",86.084971,Yes,42.68992975328531,-102.37966625525411
"(34.15045985211417, -78.82172670574802)",7.788059,No,34.15045985211417,-78.82172670574802
"(41.48820325068387, -120.49678739383563)",2.602059,No,41.48820325068387,-120.49678739383563
"(35.089414270041615, -105.53286008196535)",41.061833,No,35.089414270041615,-105.53286008196535
"(33.54925908036053, -95.04528017069275)",26.105604,No,33.54925908036053,-95.04528017069275
"(32.281303734653775, -94.48201957422927)",11.232461,No,32.281303734653775,-94.48201957422927
"(28.265756183670298, -114.1198196133434)",284.363631,Yes,28.265756183670298,-114.1198196133434
"(45.44551456877112, -90.57375184483315)",26.076013,No,45.44551456877112,-90.57375184483315
"(36.60076320516495, -122.97300022848356)",58.953069,No,36.60076320516495,-122.97300022848356
"(34.64641483213688, -80.77522667427534)",4.964163,No,34.64641483213688,-80.77522667427534
"(29.63547259568439, -74.48382299803656)",361.720484,Yes,29.63547259568439,-74.48382299803656
"(42.69885626486159, -103.39778022466399)",57.702464,No,42.69885626486159,-103.39778022466399
"(29.105148810319328, -110.40981840158102)",157.437036,Yes,29.105148810319328,-110.40981840158102
"(40.821419679070786, -90.83336976166989)",17.828696,No,40.821419679070786,-90.83336976166989
"(30.944377899453833, -120.06308518884029)",193.752113,Yes,30.944377899453833,-120.06308518884029
"(29.259379520503305, -82.54254865111913)",21.745004,No,29.259379520503305,-82.54254865111913
"(33.05901327904171, -114.06642941893142)",42.036075,No,33.05901327904171,-114.06642941893142
"(37.44852346124641, -93.12177867181268)",17.995585,No,37.44852346124641,-93.12177867181268
"(30.767599687045447, -103.63841931259992)",44.267883,No,30.767599687045447,-103.63841931259992
"(32.26898106446456, -71.35087078742909)",351.859902,Yes,32.26898106446456,-71.35087078742909
"(42.31780095546397, -72.47559530909031)",9.136915,No,42.31780095546397,-72.47559530909031
"(31.263563072083173, -104.6025695489374)",65.066962,Yes,31.263563072083173,-104.6025695489374
"(34.68275263470779, -118.88146492299572)",24.184704,No,34.68275263470779,-118.88146492299572
"(27.914283641291796, -129.7740862307832)",720.139269,Yes,27.914283641291796,-129.7740862307832
"(39.875137675258024, -114.98200668385144)",76.43902,Yes,39.875137675258024,-114.98200668385144
"(39.6452394083778, -77.02274874870297)",6.246886,No,39.6452394083778,-77.02274874870297
"(39.506251797276775, -85.35493039027142)",15.743591,No,39.506251797276775,-85.35493039027142
"(40.33652945707497, -75.55698331719373)",7.10656,No,40.33652945707497,-75.55698331719373
"(41.35590814412119, -73.40549574747396)",3.997041,No,41.35590814412119,-73.40549574747396
"(46.78563537464506, -105.42201469309003)",155.823986,Yes,46.78563537464506,-105.42201469309003
"(27.60726759178547, -71.46500802636322)",532.168213,Yes,27.60726759178547,-71.46500802636322
"(40.04638624772844, -102.32696055137497)",33.680794,No,40.04638624772844,-102.32696055137497
"(44.21508304971542, -123.61969030199549)",29.188505,No,44.21508304971542,-123.61969030199549
"(43.4922336840432, -127.86590130404679)",182.896634,Yes,43.4922336840432,-127.86590130404679
"(39.074178339582204, -125.08929157270592)",73.361816,Yes,39.074178339582204,-125.08929157270592
"(34.45024495949376, -90.49842205215006)",8.43082,No,34.45024495949376,-90.49842205215006
"(42.6422115119291, -129.72728277138972)",281.30913,Yes,42.6422115119291,-129.72728277138972
"(37.4042176245252, -105.33953507420537)",30.236549,No,37.4042176245252,-105.33953507420537
"(38.9683368584474, -74.48943555571282)",19.459233,No,38.9683368584474,-74.48943555571282
"(29.13438933632237, -71.26930956281004)",502.141078,Yes,29.13438933632237,-71.26930956281004
"(37.78697981772983, -97.784995567618)",15.46961,No,37.78697981772983,-97.784995567618
"(28.76165662148092, -124.90475824309408)",482.687722,Yes,28.76165662148092,-124.90475824309408
"(40.61344002171114, -99.48692441289046)",20.235309,No,40.61344002171114,-99.48692441289046
"(38.68417109405679, -83.45708911529593)",19.226947,No,38.68417109405679,-83.45708911529593
"(27.51745138716181, -92.3410806135572)",164.891339,Yes,27.51745138716181,-92.3410806135572
"(26.865615665271964, -108.15247763139229)",319.673785,Yes,26.865615665271964,-108.15247763139229
"(33.64323816904122, -106.8307136969836)",27.56404,No,33.64323816904122,-106.8307136969836
"(38.890864812406946, -70.13522805094415)",164.516629,Yes,38.890864812406946,-70.13522805094415
"(43.035852464726986, -91.57396800372453)",38.414401,No,43.035852464726986,-91.57396800372453
"(38.64722917743379, -113.97559868825677)",76.323118,Yes,38.64722917743379,-113.97559868825677
"(28.901957046622606, -87.60500855520965)",104.011464,Yes,28.901957046622606,-87.60500855520965
"(46.842072255038076, -88.15679136264052)",14.831608,No,46.842072255038076,-88.15679136264052
"(27.229455278161453, -89.48448255889076)",161.447904,Yes,27.229455278161453,-89.48448255889076
"(32.40401904798149, -128.9247460271932)",492.660458,Yes,32.40401904798149,-128.9247460271932
"(35.012753451234296, -129.0579301974912)",404.601555,Yes,35.012753451234296,-129.0579301974912
"(36.65625909171425, -129.31570251221225)",356.419954,Yes,36.65625909171425,-129.31570251221225
"(27.860731578184804, -95.41034486839922)",80.528048,Yes,27.860731578184804,-95.41034486839922
"(36.68067272540716, -109.5614788525354)",74.719886,Yes,36.68067272540716,-109.5614788525354
"(37.73270419945705, -122.39961097279922)",1.553966,No,37.73270419945705,-122.39961097279922
"(43.7125084554952, -112.85997003212137)",22.383874,No,43.7125084554952,-112.85997003212137
"(35.339916991418384, -101.28806401029351)",24.280438,No,35.339916991418384,-101.28806401029351
"(46.358790031295435, -73.58701976665073)",109.205609,Yes,46.358790031295435,-73.58701976665073
"(29.178402140810295, -129.81429446209154)",666.506374,Yes,29.178402140810295,-129.81429446209154
"(29.574917774398948, -98.49362580923967)",1.500639,No,29.574917774398948,-98.49362580923967
"(27.819833968386178, -96.73667317805909)",26.871621,No,27.819833968386178,-96.73667317805909
"(31.71079055872786, -84.94052159944347)",17.650307,No,31.71079055872786,-84.94052159944347
"(31.673389496171048, -107.90459157699976)",41.23272,No,31.673389496171048,-107.90459157699976
"(41.38849482433338, -87.21466982778988)",7.205278,No,41.38849482433338,-87.21466982778988
"(41.53494490562362, -106.45875427630295)",49.327953,No,41.53494490562362,-106.45875427630295
"(34.43448230597497, -74.5536892270296)",119.976999,Yes,34.43448230597497,-74.5536892270296
"(35.87081674880968, -90.31562886259968)",16.154635,No,35.87081674880968,-90.31562886259968
"(46.895215611568624, -74.99886227830478)",135.367123,Yes,46.895215611568624,-74.99886227830478
"(46.378818222881264, -128.38536729729609)",216.253112,Yes,46.378818222881264,-128.38536729729609
"(29.307120971005773, -92.73865701884432)",43.031984,No,29.307120971005773,-92.73865701884432
"(40.46641407307146, -122.28926696736866)",9.17831,No,40.46641407307146,-122.28926696736866
"(40.098758739365145, -84.71220843580568)",4.156513,No,40.098758739365145,-84.71220843580568
"(35.4999912322821, -129.90149750410225)",431.047713,Yes,35.4999912322821,-129.90149750410225
"(34.37215535578632, -125.94352860081747)",273.463025,Yes,34.37215535578632,-125.94352860081747
"(42.69419313901446, -71.25409945327245)",4.10646,No,42.69419313901446,-71.25409945327245
"(46.780949348181785, -79.915806019994)",206.946042,Yes,46.780949348181785,-79.915806019994
"(35.961248231085406, -75.08568867327682)",29.858216,No,35.961248231085406,-75.08568867327682
"(44.88852823807139, -113.11208879606905)",82.102244,Yes,44.88852823807139,-113.11208879606905
"(42.36519955736201, -89.32591611752679)",12.528118,No,42.36519955736201,-89.32591611752679
"(26.87223140586198, -127.77316458650952)",689.829733,Yes,26.87223140586198,-127.77316458650952
"(32.827195190008275, -108.77950973727039)",30.248834,No,32.827195190008275,-108.77950973727039
"(29.873641311115602, -82.74008165763928)",21.588205,No,29.873641311115602,-82.74008165763928
