FID,NAME,CITY,STATE,COUNTY,LATITUDE,LONGITUDE,TYPE
5421,UPPER CONNECTICUT VALLEY HOSPITAL,COLEBROOK,NH,COOS,44.90444711,-71.48080943,GENERAL ACUTE CARE
5422,PANA COMMUNITY HOSPITAL,PANA,IL,CHRISTIAN,39.37970124,-89.08440423,CRITICAL ACCESS
5424,ALASKA PSYCHIATRIC INSTITUTE,ANCHORAGE,AK,ANCHORAGE,61.1850968,-149.8298016,PSYCHIATRIC
5425,JOHNSON CITY SPECIALTY HOSPITAL,JOHNSON CITY,TN,WASHINGTON,36.32371007,-82.35453131,GENERAL ACUTE CARE
5426,TROUSDALE MEDICAL CENTER,HARTSVILLE,TN,TROUSDALE,36.38783255,-86.16815993,CRITICAL ACCESS
5427,LAUDERDALE COMMUNITY HOSPITAL,RIPLEY,TN,LAUDERDALE,35.74435252,-89.54963519,CRITICAL ACCESS
5428,BAPTIST MEMORIAL HOSPITAL - UNION CITY,UNION CITY,TN,OBION,36.41423378,-89.04496858,GENERAL ACUTE CARE
5429,BEDFORD COUNTY MEDICAL CENTER,SHELBYVILLE,TN,BEDFORD,35.49344589,-86.47247381,GENERAL ACUTE CARE
5430,TENNOVA HEALTHCARE - SHELBYVILLE,SHELBYVILLE,TN,BEDFORD,35.5635328,-86.44895596,GENERAL ACUTE CARE
5431,SWEETWATER HOSPITAL ASSOCIATION,SWEETWATER,TN,MONROE,35.60069384,-84.46428463,GENERAL ACUTE CARE
5432,WOODRIDGE PSYCHIATRIC HOSPITAL,JOHNSON CITY,TN,WASHINGTON,36.30773308,-82.38772184,PSYCHIATRIC
5433,NORTHEASTERN VERMONT REGIONAL HOSPITAL,ST. JOHNSBURY,VT,CALEDONIA,44.44578692,-72.00955799,CRITICAL ACCESS
5434,FAIRMONT GENERAL HOSPITAL,FAIRMONT,WV,MARION,39.48233533,-80.16537271,GENERAL ACUTE CARE
5436,MCKENZIE REGIONAL HOSPITAL,MC KENZIE,TN,CARROLL,36.13742735,-88.48936033,GENERAL ACUTE CARE
5437,CLAIBORNE COUNTY HOSPITAL,TAZEWELL,TN,CLAIBORNE,36.45283389,-83.57227572,GENERAL ACUTE CARE
5439,THE WOMEN'S HOSPITAL AT CENTENNIAL,NASHVILLE,TN,DAVIDSON,36.15366491,-86.80683145,WOMEN
5441,CUMBERLAND MEDICAL CENTER,CROSSVILLE,TN,CUMBERLAND,35.943325,-85.02203136,GENERAL ACUTE CARE
5442,DECATUR COUNTY GENERAL HOSPITAL,PARSONS,TN,DECATUR,35.6359507,-88.12224489,GENERAL ACUTE CARE
5443,METROPOLITAN NASHVILLE GENERAL HOSPITAL,NASHVILLE,TN,DAVIDSON,36.16690697,-86.80656112,GENERAL ACUTE CARE
5444,LAKEWAY REGIONAL HOSPITAL,MORRISTOWN,TN,HAMBLEN,36.21473336,-83.30379891,GENERAL ACUTE CARE
5445,STERLING SURGICAL HOSPITAL,SLIDELL,LA,ST. TAMMANY,30.29175716,-89.7709814,GENERAL ACUTE CARE
5446,METROPOLITAN HOSPITAL,CHATTANOOGA,TN,HAMILTON,35.04720526,-85.30359401,GENERAL ACUTE CARE
5447,OCHSNER MEDICAL CENTER- KENNER LLC,KENNER,LA,JEFFERSON,30.02452407,-90.2708084,GENERAL ACUTE CARE
5448,UNITY MEDICAL CENTER,MANCHESTER,TN,COFFEE,35.49687997,-86.07840122,GENERAL ACUTE CARE
5449,WOMAN'S HOSPITAL,BATON ROUGE,LA,EAST BATON ROUGE,30.38565533,-91.03805021,WOMEN
5450,BATON ROUGE BEHAVIORAL HOSPITAL,BATON ROUGE,LA,EAST BATON ROUGE,30.44804814,-91.14775021,GENERAL ACUTE CARE
5451,TENNOVA HEALTHCARE - JAMESTOWN,JAMESTOWN,TN,FENTRESS,36.43236193,-84.94317595,GENERAL ACUTE CARE
5452,MT CARMEL EAST HOSPITAL,COLUMBUS,OH,FRANKLIN,39.97691933,-82.84330783,GENERAL ACUTE CARE
5453,SOUTHVIEW HOSPITAL,DAYTON,OH,MONTGOMERY,39.63539661,-84.20342017,GENERAL ACUTE CARE
5454,TRINITY MEDICAL CENTER WEST-ER,STEUBENVILLE,OH,JEFFERSON,40.36777411,-80.6590339,GENERAL ACUTE CARE
5455,AKRON CHILDREN'S HOSP BEEGHLY,BOARDMAN,OH,MAHONING,41.03255484,-80.66048104,CHILDREN
5456,VANDERBILT WILSON COUNTY HOSPITAL,LEBANON,TN,WILSON,36.22160565,-86.32762032,GENERAL ACUTE CARE
5457,WAYNE MEDICAL CENTER,WAYNESBORO,TN,WAYNE,35.32475293,-87.75688433,GENERAL ACUTE CARE
5458,VIBRA HOSPITAL OF AMARILLO,AMARILLO,TX,POTTER,35.194148999999996,-101.9266926,LONG TERM CARE
5459,SPENCER MUNICIPAL HOSPITAL,SPENCER,IA,CLAY,43.15002638,-95.14308986,GENERAL ACUTE CARE
5460,MENTAL HEALTH INSITUTE HOSPITAL,INDEPENDENCE,IA,BUCHANAN,42.45696119,-91.9262367,PSYCHIATRIC
5461,UNITYPOINT HEALTHCARE-FINLEY HOSPITAL,DUBUQUE,IA,DUBUQUE,42.49625698,-90.68615902,GENERAL ACUTE CARE
5462,MERCY MEDICAL CENTER-DES MOINES,DES MOINES,IA,POLK,41.59878159,-93.62311914,GENERAL ACUTE CARE
5463,MT SINAI HOSPITAL MEDICAL CENTER,CHICAGO,IL,COOK,41.86080973,-87.69433858,GENERAL ACUTE CARE
5464,COOK MEDICAL CENTER,ADEL,GA,COOK,31.14456949,-83.42453855,GENERAL ACUTE CARE
5465,LIGHTHOUSE CARE CENTER OF AUGUSTA,AUGUSTA,GA,RICHMOND,33.49082902,-82.08742866,PSYCHIATRIC
5466,COLISEUM MEDICAL CENTERS,MACON,GA,BIBB,32.84740818,-83.61868521,GENERAL ACUTE CARE
5467,LIBERTY REGIONAL MEDICAL CENTER,HINESVILLE,GA,LIBERTY,31.83960572,-81.60092009999998,CRITICAL ACCESS
5468,STEPHENS COUNTY HOSPITAL,TOCCOA,GA,STEPHENS,34.59286194,-83.34807369,GENERAL ACUTE CARE
5469,PARK PLACE SURGICAL HOSPITAL,LAFAYETTE,LA,LAFAYETTE,30.20720609,-92.01769606,GENERAL ACUTE CARE
5470,LADY OF THE SEA GENERAL HOSPITAL,CUT OFF,LA,LAFOURCHE,29.45689087,-90.31135981,GENERAL ACUTE CARE
5471,OMEGA HOSPITAL,METAIRIE,LA,JEFFERSON,29.99914789,-90.15918502,GENERAL ACUTE CARE
5472,RIVER OAKS HOSPITAL,NEW ORLEANS,LA,JEFFERSON,29.962002000000002,-90.20280579,PSYCHIATRIC
5473,SOUTH CAMERON MEMORIAL HOSPITAL,CAMERON,LA,CAMERON,29.80807845,-93.16568331,GENERAL ACUTE CARE
5474,IBERIA MEDICAL CENTER,NEW IBERIA,LA,IBERIA,29.989945199999998,-91.78566038,GENERAL ACUTE CARE
5475,MONROE SURGICAL HOSPITAL,MONROE,LA,OUACHITA,32.53590852,-92.10234832,GENERAL ACUTE CARE
5476,OUACHITA COMMUNITY HOSPITAL,WEST MONROE,LA,OUACHITA,32.50199956,-92.14924684,GENERAL ACUTE CARE
5477,OAKDALE COMMUNITY HOSPITAL,OAKDALE,LA,ALLEN,30.816159000000003,-92.64373874,GENERAL ACUTE CARE
5478,WOODLANDS BEHAVIORAL CENTER,WINNFIELD,LA,WINN,31.92979202,-92.65262106,PSYCHIATRIC
5479,RED RIVER BEHAVIORAL CENTER,BOSSIER CITY,LA,BOSSIER,32.54582995,-93.70448844,PSYCHIATRIC
5480,NORTH OAKS MEDICAL CENTER,HAMMOND,LA,TANGIPAHOA,30.46511102,-90.46111356,GENERAL ACUTE CARE
5481,COFFEE REGIONAL MEDICAL CENTER,DOUGLAS,GA,COFFEE,31.51118816,-82.86458259999999,GENERAL ACUTE CARE
5482,REHABILITATION HOSPITAL NAVICENT HEALTH,MACON,GA,BIBB,32.89327202,-83.68046992,REHABILITATION
5483,WILDWOOD LIFESTYLE CENTER AND HOSPITAL,WILDWOOD,GA,DADE,34.98075749,-85.40189129,GENERAL ACUTE CARE
5484,EMORY UNIVERSITY HOSPITAL,DRUID HILLS,GA,DEKALB,33.79202283,-84.3222632,GENERAL ACUTE CARE
5485,PHOEBE PUTNEY MEMORIAL HOSPITAL,ALBANY,GA,DOUGHERTY,31.59021975,-84.15862347,GENERAL ACUTE CARE
5486,UNIVERSITY MEDICAL CENTER,LAFAYETTE,LA,LAFAYETTE,30.21716081,-92.04625372,GENERAL ACUTE CARE
5487,TOURO INFIRMARY,NEW ORLEANS,LA,ORLEANS,29.925776799999998,-90.09215275,GENERAL ACUTE CARE
5488,ASSUMPTION COMMUNITY HOSPITAL,NAPOLEONVILLE,LA,ASSUMPTION,29.95960639,-91.03914356,GENERAL ACUTE CARE
5489,SAINT JOSEPH HEALTH SERVICES OF RHODE ISLAND,PROVIDENCE,RI,PROVIDENCE,41.8068937,-71.42081970000001,GENERAL ACUTE CARE
5490,HASBRO CHILDRENS HOSPITAL,PROVIDENCE,RI,PROVIDENCE,41.81114989,-71.40890645,CHILDREN
5491,MERCY MEDICAL CENTER-DUBUQUE,DUBUQUE,IA,DUBUQUE,42.49250564,-90.67477863,GENERAL ACUTE CARE
5492,CASS COUNTY MEMORIAL HOSPITAL,ATLANTIC,IA,CASS,41.40132036,-94.99111456,CRITICAL ACCESS
5493,IOWA LUTHERAN HOSPITAL,DES MOINES,IA,POLK,41.60201487,-93.60959589,GENERAL ACUTE CARE
5494,IOWA METHODIST MEDICAL CENTER,DES MOINES,IA,POLK,41.58944333,-93.63381099,GENERAL ACUTE CARE
5495,KEOKUK AREA HOSPITAL,KEOKUK,IA,LEE,40.40694325,-91.3870536,GENERAL ACUTE CARE
5496,HORN MEMORIAL HOSPITAL,IDA GROVE,IA,IDA,42.33889116,-95.4598175,CRITICAL ACCESS
5497,JEFFERSON COUNTY HEALTH CENTER,FAIRFIELD,IA,JEFFERSON,40.98646243,-91.96554870000001,CRITICAL ACCESS
5498,VETERANS MEMORIAL HOSPITAL,WAUKON,IA,ALLAMAKEE,43.26867508,-91.47411099,CRITICAL ACCESS
5499,CRAWFORD COUNTY MEMORIAL HOSPITAL,DENISON,IA,CRAWFORD,42.02435225,-95.37802393,CRITICAL ACCESS
5500,MERCY MEDICAL CENTER WEST LAKES,WEST DES MOINES,IA,POLK,41.59717847,-93.78976814,GENERAL ACUTE CARE
5501,METHODIST WEST HOSPITAL,WEST DES MOINES,IA,POLK,41.59660826,-93.79570965,GENERAL ACUTE CARE
5502,VAN BUREN COUNTY HOSPITAL,KEOSAUQUA,IA,VAN BUREN,40.7365392,-91.95804475,CRITICAL ACCESS
5503,IOWA MEDICAL AND CLASSIFICATION CENTER,CORALVILLE,IA,JOHNSON,41.71363806,-91.61097519,GENERAL ACUTE CARE
5504,DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,KNOXVILLE,IA,MARION,41.3225916,-93.11408065,MILITARY
5505,OSCEOLA COMMUNITY HOSPITAL,SIBLEY,IA,OSCEOLA,43.41030789,-95.74309853,CRITICAL ACCESS
5506,CLARINDA REGIONAL HEALTH CENTER,CLARINDA,IA,PAGE,40.72348143,-95.0432056,CRITICAL ACCESS
5507,POCAHONTAS COMMUNITY HOSPITAL,POCAHONTAS,IA,POCAHONTAS,42.74102479,-94.67787501,CRITICAL ACCESS
5508,RINGGOLD COUNTY HOSPITAL,MOUNT AYR,IA,RINGGOLD,40.71882331,-94.22257890000002,CRITICAL ACCESS
5509,MYRTUE MEMORIAL HOSPITAL,HARLAN,IA,SHELBY,41.6469824,-95.32683758,CRITICAL ACCESS
5510,HEGG MEMORIAL HEALTH CENTER,ROCK VALLEY,IA,SIOUX,43.20279387,-96.28396826,CRITICAL ACCESS
5511,ORANGE CITY AREA HEALTH SYSTEM,ORANGE CITY,IA,SIOUX,42.99454154,-96.04511059,CRITICAL ACCESS
5512,IOWA SPECIALTY HOSPITAL-CLARION,CLARION,IA,WRIGHT,42.72140003,-93.73324706,CRITICAL ACCESS
5513,IOWA SPECIALTY HOSPITAL - BELMOND,BELMOND,IA,WRIGHT,42.84527066,-93.61228349,CRITICAL ACCESS
5514,WASHINGTON COUNTY HOSPITAL,WASHINGTON,IA,WASHINGTON,41.28924836,-91.68764219,CRITICAL ACCESS
5515,WAYNE COUNTY HOSPITAL,CORYDON,IA,WAYNE,40.75405103,-93.31152147,CRITICAL ACCESS
5516,WINNESHIEK COUNTY MEMORIAL HOSPITAL,DECORAH,IA,WINNESHIEK,43.29464549,-91.77427348,CRITICAL ACCESS
5517,REID HOSPITAL & HEALTH CARE SERVICES,RICHMOND,IN,WAYNE,39.86471001,-84.88428452,GENERAL ACUTE CARE
5518,UNIVERSITY OF KY HOSPITAL,LEXINGTON,KY,FAYETTE,38.03096461,-84.50744299,GENERAL ACUTE CARE
5519,MAINEGENERAL MEDICAL CENTER-THAYER,WATERVILLE,ME,KENNEBEC,44.56512867,-69.64641879999999,GENERAL ACUTE CARE
5520,MUNSON HEALTHCARE MANISTEE HOSPITAL,MANISTEE,MI,MANISTEE,44.27107866,-86.27421836,CRITICAL ACCESS
5522,BEAUMONT HOSPITAL TROY,TROY,MI,OAKLAND,42.61899798,-83.09358996,GENERAL ACUTE CARE
5523,MERCY HEALTH MUSKEGON,MUSKEGON,MI,MUSKEGON,43.22256443,-86.24173233,GENERAL ACUTE CARE
5524,COVENANT MEDICAL CENTER,SAGINAW,MI,SAGINAW,43.42845185,-83.95649042,GENERAL ACUTE CARE
5525,SPARROW SPECIALTY HOSPITAL,LANSING,MI,INGHAM,42.74162438,-84.57044101,LONG TERM CARE
5526,COMMUNITY MEMORIAL HOSPITAL,CLOQUET,MN,CARLTON,46.73129083,-92.46201964,CRITICAL ACCESS
5527,SOUTHSIDE REGIONAL MEDICAL CENTER,PETERSBURG,VA,PETERSBURG,37.18249302,-77.35925387,GENERAL ACUTE CARE
5528,COOK HOSPITAL,COOK,MN,ST. LOUIS,47.85338774,-92.67953034,CRITICAL ACCESS
5529,SOUTHWEST REGIONAL REHABILITATION CENTER,BATTLE CREEK,MI,CALHOUN,42.33999956,-85.17519395,REHABILITATION
5530,BIGFORK VALLEY HOSPITAL,BIGFORK,MN,ITASCA,47.74742734,-93.64575966,CRITICAL ACCESS
5531,BUFFALO HOSPITAL,BUFFALO,MN,WRIGHT,45.19484267,-93.87119377,GENERAL ACUTE CARE
5532,CAMBRIDGE MEDICAL CENTER,CAMBRIDGE,MN,ISANTI,45.56618362,-93.23092842,GENERAL ACUTE CARE
5533,CENTRACARE HEALTH MONTICELLO,MONTICELLO,MN,WRIGHT,45.30035709,-93.77863144,GENERAL ACUTE CARE
5534,AVERA MARSHALL REG MED CENTER,MARSHALL,MN,LYON,44.44775229,-95.77723507,GENERAL ACUTE CARE
5535,AVERA TYLER HOSPITAL,TYLER,MN,LINCOLN,44.27183784,-96.1304373,CRITICAL ACCESS
5536,CENTRACARE HEALTH PAYNESVILLE,PAYNESVILLE,MN,STEARNS,45.3744006,-94.71573958,CRITICAL ACCESS
5537,CENTRACARE HEALTH SYS MELROSE,MELROSE,MN,STEARNS,45.67571972,-94.82447872,CRITICAL ACCESS
5538,CENTRACARE HEALTH SYSTEM,SAUK CENTRE,MN,STEARNS,45.74579469,-94.95543733,CRITICAL ACCESS
5539,ELY BLOOMENSON COMM HOSPITAL,ELY,MN,ST. LOUIS,47.90025861,-91.87221009,CRITICAL ACCESS
5540,ESSENTIA HEALTH ADA,ADA,MN,NORMAN,47.297587299999996,-96.53129245,CRITICAL ACCESS
5541,ESSENTIA HEALTH FOSSTON,FOSSTON,MN,POLK,47.57128506,-95.73946824,CRITICAL ACCESS
5542,ESSENTIA HEALTH NORTHERN PINES,AURORA,MN,ST. LOUIS,47.51797695,-92.22934266,CRITICAL ACCESS
5543,ESSENTIA HLTH HOLY TRINITY HOS,GRACEVILLE,MN,BIG STONE,45.56271243,-96.43388878,CRITICAL ACCESS
5544,GLENCOE REGIONAL HEALTH SRVCS,GLENCOE,MN,MCLEOD,44.77837797,-94.1536239,CRITICAL ACCESS
5545,HENNEPIN COUNTY MEDICAL CTR,MINNEAPOLIS,MN,HENNEPIN,44.97213249,-93.26223596,GENERAL ACUTE CARE
5546,LAKEWOOD HEALTH SYSTEM,STAPLES,MN,TODD,46.35114034,-94.75176101,CRITICAL ACCESS
5547,MADELIA COMMUNITY HOSPITAL,MADELIA,MN,WATONWAN,44.04926244,-94.40986768,CRITICAL ACCESS
5548,MADISON HOSPITAL,MADISON,MN,LAC QUI PARLE,45.01812514,-96.18792649,CRITICAL ACCESS
5549,MAHNOMEN HEALTH CENTER,MAHNOMEN,MN,MAHNOMEN,47.31174979,-95.97285242,CRITICAL ACCESS
5550,MAYO CLINIC HEALTH SYS MANKATO,MANKATO,MN,BLUE EARTH,44.16408555,-93.9839469,GENERAL ACUTE CARE
5551,MAYO CLINIC HEALTH SYSTEM IN RED WING,RED WING,MN,GOODHUE,44.56022959,-92.57194581,GENERAL ACUTE CARE
5552,MCHS NEW PRAGUE,NEW PRAGUE,MN,SCOTT,44.54625695,-93.57432917,CRITICAL ACCESS
5553,MILLE LACS HEALTH SYSTEM,ONAMIA,MN,MILLE LACS,46.07312569,-93.66240298,CRITICAL ACCESS
5554,MURRAY COUNTY MEM HOSP,SLAYTON,MN,MURRAY,43.99254587,-95.75990694,CRITICAL ACCESS
5555,OLMSTED MEDICAL CENTER,ROCHESTER,MN,OLMSTED,44.02010494,-92.43931254,GENERAL ACUTE CARE
5556,PIPESTONE CO MED C & ASHTON CC,PIPESTONE,MN,PIPESTONE,43.9909794,-96.32323883,CRITICAL ACCESS
5557,PRAIRIE RIDGE HOSP HLTH SERV,ELBOW LAKE,MN,GRANT,45.99052533,-95.95790188,CRITICAL ACCESS
5558,RIVERS EDGE HOSPITAL & CLINIC,ST PETER,MN,NICOLLET,44.34975255,-93.97244919,CRITICAL ACCESS
5559,SANFORD BEMIDJI MEDICAL CENTER,BEMIDJI,MN,BELTRAMI,47.5033919,-94.89991712,GENERAL ACUTE CARE
5560,SANFORD CANBY MEDICAL CENTER,CANBY,MN,YELLOW MEDICINE,44.70782153,-96.27844799,CRITICAL ACCESS
5561,SANFORD BAGLEY MEDICAL CENTER,BAGLEY,MN,CLEARWATER,47.52633353,-95.40221803,CRITICAL ACCESS
5562,SANFORD JACKSON MEDICAL CENTER,JACKSON,MN,JACKSON,43.62441169,-95.00450103,CRITICAL ACCESS
5563,ST GABRIELS HOSPITAL,LITTLE FALLS,MN,MORRISON,45.96688176,-94.3625669,CRITICAL ACCESS
5564,ST JOSEPHS AREA HLTH SERVICES,PARK RAPIDS,MN,HUBBARD,46.91595709,-95.06227361,CRITICAL ACCESS
5565,TRI COUNTY HOSPITAL,WADENA,MN,WADENA,46.4456534,-95.13440141,CRITICAL ACCESS
5566,UNITED HOSPITAL DISTRICT,BLUE EARTH,MN,FARIBAULT,43.63395926,-94.10031171,CRITICAL ACCESS
5567,CHILDREN'S MERCY HOSPITAL,KANSAS CITY,MO,JACKSON,39.08408463,-94.57727109999999,GENERAL ACUTE CARE
5568,ST. LOUIS CHILDREN'S HOSPITAL,ST. LOUIS,MO,ST. LOUIS CITY,38.63894385,-90.26417116,CHILDREN
5569,SAM RAYBURN MEMORIAL VETERANS CENTER,BONHAM,TX,FANNIN,33.58458954,-96.16663814,MILITARY
5570,WISHEK COMMUNITY HOSPITAL,WISHEK,ND,MCINTOSH,46.255415500000005,-99.55168128,CRITICAL ACCESS
5571,ASHLEY MEDICAL CENTER,ASHLEY,ND,MCINTOSH,46.04007587,-99.37244121,CRITICAL ACCESS
5572,MCKENZIE COUNTY HEALTHCARE SYSTEMS,WATFORD CITY,ND,MCKENZIE,47.80698314,-103.2825162,CRITICAL ACCESS
5573,"SAINT ALPHONSUS MEDICAL CENTER - BAKER CITY, INC",BAKER CITY,OR,BAKER,44.79515145,-117.8471233,GENERAL ACUTE CARE
5574,SAMARITAN ALBANY GENERAL HOSPITAL,ALBANY,OR,LINN,44.63167277,-123.11632409999999,GENERAL ACUTE CARE
5575,ST ANTHONY HOSPITAL,PENDLETON,OR,UMATILLA,45.64930564,-118.811237,GENERAL ACUTE CARE
5576,LORING HOSPITAL,SAC CITY,IA,SAC,42.41899449,-94.97950672,CRITICAL ACCESS
5577,KOSSUTH COUNTY HOSPITAL,ALGONA,IA,KOSSUTH,43.05656522,-94.22581258,CRITICAL ACCESS
5578,ST. ANTHONY'S REGIONAL HOSPITAL,CARROLL,IA,CARROLL,42.05649587,-94.86707423,GENERAL ACUTE CARE
5579,BUENA VISTA REGIONAL MEDICAL CENTER,STORM LAKE,IA,BUENA VISTA,42.64478217,-95.22279301,CRITICAL ACCESS
5580,ST CHARLES PRINEVILLE,PRINEVILLE,OR,CROOK,44.29802807,-120.8250765,GENERAL ACUTE CARE
5581,ASANTE THREE RIVERS MEDICAL CENTER,GRANTS PASS,OR,JOSEPHINE,42.42137788,-123.3428412,GENERAL ACUTE CARE
5582,VIBRA SPECIALTY HOSPITAL OF PORTLAND,PORTLAND,OR,MULTNOMAH,45.53509804,-122.5568656,LONG TERM CARE
5583,MONTGOMERY COUNTY MEMORIAL HOSPITAL,RED OAK,IA,MONTGOMERY,41.01431708,-95.21652246,CRITICAL ACCESS
5584,AUDUBON COUNTY MEMORIAL HOSPITAL,AUDUBON,IA,AUDUBON,41.71535177,-94.93783615,CRITICAL ACCESS
5586,OLIN E. TEAGUE VETERANS' MEDICAL CENTER,TEMPLE,TX,BELL,31.07640423,-97.34757981,MILITARY
5587,MICHAEL E. DEBAKEY VA MEDICAL CENTER,HOUSTON,TX,HARRIS,29.69976575,-95.38877345,MILITARY
5588,CAPITAL HEALTH SYSTEM - FULD,TRENTON,NJ,MERCER,40.23598769,-74.75219682,GENERAL ACUTE CARE
5589,LAKES REGIONAL HEALTHCARE,SPIRIT LAKE,IA,DICKINSON,43.41774563,-95.12467209,GENERAL ACUTE CARE
5590,SOIN MEDICAL CENTER,BEAVERCREEK,OH,GREENE,39.77104394,-84.06305299,GENERAL ACUTE CARE
5591,GREENE MEMORIAL HOSPITAL,XENIA,OH,GREENE,39.70012517,-83.92774061,GENERAL ACUTE CARE
5592,CARLSBAD MEDICAL CENTER,CARLSBAD,NM,EDDY,32.4425387,-104.2579301,GENERAL ACUTE CARE
5593,MORRISTOWN MEMORIAL HOSPITAL,MORRISTOWN,NJ,MORRIS,40.78954893,-74.46581776,GENERAL ACUTE CARE
5594,SUMMIT HEALTHCARE ASSOCIATION,SHOW LOW,AZ,NAVAJO,34.20249383,-110.01770069999999,GENERAL ACUTE CARE
5595,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",CINCINNATI,OH,HAMILTON,39.13835766,-84.50371612,GENERAL ACUTE CARE
5596,BLANCHARD VALLEY HOSPITAL,FINDLAY,OH,HANCOCK,41.01765267,-83.65136419,GENERAL ACUTE CARE
5597,"HENRY COUNTY HOSPITAL, INC",NAPOLEON,OH,HENRY,41.41133547,-84.08734603,CRITICAL ACCESS
5598,FISHER-TITUS HOSPITAL,NORWALK,OH,HURON,41.22570427,-82.60421025,GENERAL ACUTE CARE
5599,WINDSOR LAURELWOOD CENTER FOR BEHAVORIAL MEDICINE,WILLOUGHBY,OH,LAKE,41.62474287,-81.43356222,PSYCHIATRIC
5600,LAKE WEST HOSPITAL,WILLOUGHBY,OH,LAKE,41.62571845,-81.43220592,GENERAL ACUTE CARE
5601,GREENE COUNTY MEDICAL CENTER,JEFFERSON,IA,GREENE,42.01599764,-94.38893366,CRITICAL ACCESS
5602,GUTHRIE COUNTY HOSPITAL,GUTHRIE CENTER,IA,GUTHRIE,41.68361949,-94.49367693,CRITICAL ACCESS
5603,MERCY ST CHARLES HOSPITAL,OREGON,OH,LUCAS,41.63512384,-83.48522521,GENERAL ACUTE CARE
5604,TOLEDO HOSPITAL THE,TOLEDO,OH,LUCAS,41.67234956,-83.59525839,GENERAL ACUTE CARE
5606,UNIVERSITY OF TOLEDO MEDICAL CENTER,TOLEDO,OH,LUCAS,41.61876724,-83.61603264,GENERAL ACUTE CARE
5607,MADISON COUNTY HOSPITAL INC,LONDON,OH,MADISON,39.892554600000004,-83.45425546,GENERAL ACUTE CARE
5608,GERALD CHAMPION REGIONAL MEDICAL CENTER,ALAMOGORDO,NM,OTERO,32.92454215,-105.9346758,GENERAL ACUTE CARE
5609,SURGICAL HOSPITAL AT SOUTHWOODS,YOUNGSTOWN,OH,MAHONING,41.01547566,-80.65561768,GENERAL ACUTE CARE
5610,SAN JUAN REGIONAL MEDICAL CENTER,FARMINGTON,NM,SAN JUAN,36.72383519,-108.2168178,GENERAL ACUTE CARE
5611,ROOSEVELT GENERAL HOSPITAL,PORTALES,NM,ROOSEVELT,34.16890339,-103.3622639,GENERAL ACUTE CARE
5612,KINGMAN REGIONAL MEDICAL CENTER,KINGMAN,AZ,MOHAVE,35.22007084,-114.0369774,GENERAL ACUTE CARE
5613,LITTLE COLORADO MEDICAL CENTER,WINSLOW,AZ,NAVAJO,35.03580769,-110.69250890000002,CRITICAL ACCESS
5614,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO,LAS CRUCES,NM,DONA ANA,32.32603749,-106.72499429999999,LONG TERM CARE
5615,UNIVERSITY OF NEW MEXICO HOSPITAL,ALBUQUERQUE,NM,BERNALILLO,35.08815273,-106.61718789999999,GENERAL ACUTE CARE
5616,HUMBOLDT COUNTY MEMORIAL HOSPITAL,HUMBOLDT,IA,HUMBOLDT,42.73269741,-94.23221391,CRITICAL ACCESS
5617,ACOMA-CANONCITO-LAGUNA (ACL) HOSPITAL,ACOMA PUEBLO,NM,CIBOLA,35.06859553,-107.57100870000001,CRITICAL ACCESS
5618,BROOKE ARMY MEDICAL CENTER,FORT SAM HOUSTON,TX,BEXAR,29.46009598,-98.41559126,MILITARY
5619,HAVASU REGIONAL MEDICAL CENTER,LAKE HAVASU CITY,AZ,MOHAVE,34.48045399,-114.3387897,GENERAL ACUTE CARE
5620,COMANCHE COUNTY MEDICAL CENTER,COMANCHE,TX,COMANCHE,31.98429068,-98.56156783,CRITICAL ACCESS
5621,DIXIE REGIONAL MEDICAL CENTER,SAINT GEORGE,UT,WASHINGTON,37.09906632,-113.57586459999999,GENERAL ACUTE CARE
5622,"KERRVILLE VA HOSPITAL, STVHCS",KERRVILLE,TX,KERR,30.01682787,-99.11477579,MILITARY
5623,LODI COMMUNITY HOSPITAL,LODI,OH,MEDINA,41.03586232,-82.01416929,CRITICAL ACCESS
5624,SUMMA WADSWORTH-RITTMAN HOSPITAL,WADSWORTH,OH,MEDINA,41.02828681,-81.75161518,GENERAL ACUTE CARE
5625,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,COLDWATER,OH,MERCER,40.48075591,-84.63890425,GENERAL ACUTE CARE
5626,UPPER VALLEY MEDICAL CENTER,TROY,OH,MIAMI,40.08587443,-84.229928,GENERAL ACUTE CARE
5627,VA MEDICAL CENTER - DALLAS,DALLAS,TX,DALLAS,32.69305631,-96.79128946,MILITARY
5628,DORIS MILLER DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,WACO,TX,MCLENNAN,31.51145557,-97.16414014,MILITARY
5629,THOMAS E. CREEK VA MEDICAL CENTER,AMARILLO,TX,POTTER,35.20367399,-101.90669399999999,MILITARY
5630,NORTH TEXAS STATE HOSPITAL WICHITA FALLS CAMPUS,WICHITA FALLS,TX,WICHITA,33.84582428,-98.52418343,PSYCHIATRIC
5631,"AUDIE L. MURPHY VA HOSPITAL, STVHCS",SAN ANTONIO,TX,BEXAR,29.50666476,-98.57984558,MILITARY
